MAPRE3	0.0208012273188813
SDAD1	0.0208012273188813
TYW1	0.0208012273188813
BIRC5	0.0209093079874083
PDCD4	0.0209093079874083
EXOC1	0.0209093079874083
FTL1	0.0209093079874083
GLA	0.0209093079874083
NCF2	0.0210813745464609
PLPP2	0.0210813745464609
GRIN2D	0.0210813745464609
RANBP10	0.0210813745464609
VSIR	0.0212818273893255
INTS8	0.0213609407719876
DPH6	0.0213683698423288
RAP1B	0.0216691956644662
ELK1	0.0216691956644662
PSEN1	0.0216757909661519
KMT2C	0.0216873077744879
IFIH1	0.0217843063147683
POLD2	0.0220561515634381
PLEKHA2	0.0221420586873956
HEXA	0.0221554763237091
BID	0.0222231650672748
KIF13B	0.0222530117365275
ORC1	0.0223459110707777
SET	0.0224970997896793
RCC1	0.0225342017299126
GM7694	0.0226043640228919
B3GALNT2	0.0226355523912035
WDR43	0.0227981112798475
SELENOO	0.0231729685517417
ACOT13	0.0231805869973902
TMED5	0.0233155531480679
SNX2	0.023352519166912
SESN3	0.023352519166912
EXOSC5	0.0234967096380481
ST3GAL2	0.0235422904224273
NIPA1	0.0236173882804831
RMC1	0.0238904045847378
GCDH	0.0240125206564129
DDX18	0.024080446148833
ULK2	0.0242570977926864
SEC61A1	0.0243462816694996
PLEK2	0.0243650501169889
POLH	0.0243650501169889
FBXO38	0.0243650501169889
GTF3A	0.0243650501169889
SIRT1	0.0244273565349392
ACD	0.0244273565349392
KDM4C	0.0244549230335568
FKBP1A	0.0244919170782309
SGF29	0.0244919170782309
SC5D	0.0246061714545212
BPGM	0.0247001581923135
C9ORF72	0.0249939632096934
BANP	0.0250719341432556
GNAT2	0.0250888849228083
MTX3	0.0253364625883158
DHX35	0.0253364625883158
IP6K1	0.0254223897555134
RECQL	0.0255783810483406
AK4	0.0257088193593799
ACTR2	0.0258382857358018
FOS	0.0259043918208662
RCL1	0.0259605173681324
EXOSC1	0.0262954333390537
TAOK1	0.0265820768876564
NEK4	0.0268685908965414
ASH1L	0.0268685908965414
TNNI3	0.0268685908965414
EPB41L1	0.0271217032013131
NDUFA10	0.0271407479924264
NSD3	0.0271407479924264
BRD3	0.0272820132765465
JUNB	0.0272916186046554
FANCM	0.0273049481309695
BCL2L13	0.0273167349907924
IQGAP1	0.0274041621259904
MAN1C1	0.0277311927026082
NCOA1	0.0279895448584591
ZFAND6	0.0280339899847572
MBTPS2	0.0280803749491646
SAV1	0.0282357237231842
PGRMC1	0.0282913251312276
SLC22A18	0.0283661804965875
GAREM1	0.0284671165994567
GOLGA4	0.0286010845178368
TMEM126B	0.0286481918983709
TFCP2	0.0286734340990334
PPP3R1	0.0286881397662045
ALAD	0.0288594121678501
TRAF3IP2	0.0288855997013315
ICAM5	0.0293427450639641
EIF4G2	0.0294575797489292
ALDH4A1	0.0296448937254971
ICAM2	0.0296476533338338
IDH3G	0.0296476533338338
HSPD1	0.0298819959682744
TTI1	0.0300869202508831
IFNGR1	0.0301556743629754
NR2F1	0.0301556743629754
DENND1C	0.0301556743629754
FNIP1	0.0303690948635925
ACSF2	0.0305089428987444
KLRA1	0.0306335223330951
PCSK9	0.0313138324206479
RARA	0.0313338328122314
BAX	0.0313338328122314
CDKL5	0.0313338328122314
PYCR1	0.0313928024567476
BEX3	0.0315530245561194
PARVG	0.0316182372822706
TSPAN3	0.0316182372822706
CCRL2	0.0317007436069767
GPN1	0.0317456076780078
SCP2	0.0318094489101889
RPL4	0.0319518182941274
DCUN1D1	0.0320585092737786
TARBP1	0.032155899552987
METTL1	0.0322399327204161
NRAS	0.0322399327204161
COMMD8	0.0322817920471543
RNF185	0.0323172877750619
ARMCX3	0.0323975646465815
RHOF	0.0328794399579054
